text,created_time,hashtags,shareCount,mentions,commentCount,playCount,collectCount,diggCount,num_mentions,topic
Dadi doesn’t need my clothes - my clothes need him ‍↕️ #fashiontiktok #outfitinspo ,2025-04-27,"fashiontiktok, outfitinspo",3,,12,2006,7,272,0,"""Seasonal Style"""
What movie/book horse should I add next?? This time I did spirit the sexy horse from spirit: stallion of the Cimarron. Supplies: @grabieofficial @Artecho @Shuttle Art @Netflix #spiritstallionofthecimarron #wallcritters #wallart #acrylicpaintmarkers ,2025-05-29,"spiritstallionofthecimarron, wallcritters, wallart, acrylicpaintmarkers",204,"@grabieofficial, @Artecho, @Shuttle Art, @Netflix",306,62000,438,8052,4,"""Style Finds"""
"NADMO officials are out , mapping out the next set of demolitions here at the Sakumono Ramsar Site. With boots on the ground and maps in hand, they’re marking structures sitting right on this protected wetland.  #JoyNewsFocus ",2025-05-28,joynewsfocus,4,,5,7439,5,165,0,"""Everyday Style"""
"Ekitike, Sesko or Delap? ✍️ The transfer news today includes teams from the premier league, la liga, the bundesliga, ligue 1 and serie a. Jobe bellingham could play in the premier league next season if he stays with sunderland but borussia dortmund, rb leipzig and eintracht frankfurt are all after him. Aston villa is after chevalier. Chelsea are trying to sign a new striker in ekitike, delap or sesko. Liverpool is also interested in ekitike if darwin nunez leaves the club. Cristiano Ronaldo put out an interesting message on his instagram. Manchester united are being linked to Mbeumo. Liverpool also submited their first official bid for wirtz. rumors are saying joan garcia prefers a premier league move instead of a move to barcelona and much more today in the soccer world. #soccer #football #transfernews",2025-05-27,"soccer, football, transfernews",870,,323,751200,3898,82400,0,"""Everyday Style"""
"Wow, what a beautiful picture!  #bossnoeul #cirphu #theboynextworld #bl #memindy #thailand  @BOSS.CKM @Noeul @MeMindYOfficial ",2025-04-10,"bossnoeul, cirphu, theboynextworld, bl, memindy, thailand",84700,"@BOSS.CKM, @Noeul, @MeMindYOfficial",18200,5900000,182500,820600,3,"""Everyday Style"""
the coolest tops from @aelfriceden_official  (dc: @justin nillosan ) #aelfriceden #dance #fyp #foryou #mutt #ootd - USE CODE “SADDD25” for 25% off on your next purchase!!! @mac ,2025-04-12,"aelfriceden, dance, fyp, foryou, mutt, ootd",5859,"@aelfriceden_official, @justin nillosan, @mac",331,2700000,18500,141100,3,"""Seasonal Style"""
"SHAKE IT TO THE MAX  This was one of my favorite choreos at @femme_confidence  Choreo by the incredible @beyonce_sunley  her energy is simply next level. She brings so much power and confidence. Dancing her choreo felt so empowering❤️‍Thank you so much! ❤️ @femme_confidence was such a vibe! Full of inspiring women, insane talent, and pure joy. I’m so grateful to have been part of this amazing experience. Can’t wait for the next one! #dance #amsterdam #niederlande #netherlands #femmeconfidence #dancecamp #shakeittothemax #instagram #tiktok #foryou #fyp #germany #deutschland #bielefeld #nrw ",2025-04-16,"dance, amsterdam, niederlande, netherlands, femmeconfidence, dancecamp, shakeittothemax, instagram, tiktok, foryou, fyp, germany, deutschland, bielefeld, nrw",442,@beyonce_sunley,314,129600,723,9441,1,"""Everyday Style"""
..no questions equals no interest  #fyp #onlinedating #datinginyour50s #datingonline #singlewomen #dates #nointerest #thankyounext #dates #single #datingstories #datetime #bumble ,2024-12-30,"fyp, onlinedating, datinginyour50s, datingonline, singlewomen, dates, nointerest, thankyounext, dates, single, datingstories, datetime, bumble",130,,1255,222600,196,5255,0,"""Everyday Style"""
ON TO THE NEXT  #MarchMadness #wbb #cbb #texas #brackets #advance @UT Women’s Basketball ,2025-03-23,"marchmadness, wbb, cbb, texas, brackets, advance",339,@UT Women’s Basketball,61,1400000,2007,128300,1,"""Everyday Style"""
#JusticeForCwecwe  Enough bodies have gone missing Enough bodies have been robbed Enough bodies have been violated Enough bodies have died GBV IS A NATIONAL CRISIS Sign the petition (all links on bio) @womenforchange.sa  #justiceforcwecwe #gbv #womenforchange #aminext #poet ,2025-04-02,"justiceforcwecwe, justiceforcwecwe, gbv, womenforchange, aminext, poet",2854,@womenforchange.sa,2616,1300000,8979,217500,1,"""Everyday Style"""
oh daan i can’t wait to see what’s next im so proud of you❤️ #womensfootball #woso #olfemenin #lyon #daan #dvd17 #dvd10 #daantjevandedonk #daniellevandedonk #oranjeleeuwinnen @Danielle van de Donk ,2025-05-17,"womensfootball, woso, olfemenin, lyon, daan, dvd17, dvd10, daantjevandedonk, daniellevandedonk, oranjeleeuwinnen",611,@Danielle van de Donk,68,84300,914,10600,1,"""Seasonal Style"""
" THE UNRAVELING OF WOMEN’S RIGHTS UNDER TRUMP: PAST, PRESENT, AND WHAT COMES NEXT 1. Trump’s First Term (2017–2021): Systematic Rollback of Rights Trump’s administration launched an aggressive campaign against the autonomy, equality, and safety of women—often under the guise of “religious freedom,” deregulation, or so-called “traditional values.” 	•	Reproductive Autonomy: 	•	Appointed three Supreme Court justices who helped overturn Roe v. Wade, ending federal protection for abortion rights in Dobbs v. Jackson (2022)—a direct outcome of his judicial legacy. 	•	Expanded the Global Gag Rule, cutting off international aid to organizations that even discussed abortion. 	•	Allowed employers to deny birth control coverage under the ACA based on moral or religious objections. 	•	Workplace and Civil Rights: 	•	Revoked Obama-era protections against pay discrimination and wage transparency. 	•	Scaled back Title IX guidance, weakening protections for survivors of campus sexual assault. 	•	Proposed changes to the EEOC that limited how women could report workplace discrimination. 	•	Cultural Signals: 	•	Repeatedly mocked and dismissed credible women who accused powerful men of abuse. 	•	Refused to take responsibility for over two dozen sexual misconduct allegations against himself, instead smearing his accusers. 	•	Appointed cabinet members and judges with regressive views on gender roles. ⸻ 2. The “Second Term in Waiting” (2024–2025): A New Era of Control and Retaliation Though technically not yet reelected as of today, Trump’s allies have already drafted plans to dramatically expand executive power, including: 	•	Project 2025: A real plan from the Heritage Foundation supported by Trump-aligned figures that aims to dismantle the federal bureaucracy and install loyalists across agencies. 	•	This plan includes removing protections for women, defunding gender equity programs, eliminating the Department of Education’s Office for Civil Rights, and replacing it with “family values” oversight. 	•	It’s hostile to LGBTQ+ women, single mothers, working mothers, and anyone who does not fit into a 1950s patriarchal mold. 	•	State-Level Bans & Surveillance: 	•	Trigger laws enacted during Trump’s first term are now criminalizing abortion in over a dozen states. 	•	Several states have begun monitoring miscarriage data, prosecuting women for seeking care out of state, or even criminalizing travel for abortion—a dangerous precedent that echoes authoritarian control over women’s movement. 	•	Escalating Authoritarian Rhetoric: 	•	Trump and surrogates openly talk about “retribution,” hinting that dissent—especially from vocal women—may be met with punishment or surveillance. 	•	Right-wing influencers routinely threaten journalists, feminists, and educators who advocate for women’s equality, often with Trump’s implicit approval. ⸻ 3. Where We’re Headed If This Isn’t Stopped Unless we reverse course, women in America are looking at a future where: 	•	Federal protection for reproductive healthcare is permanently dismantled. 	•	Gender equality laws are gutted in education, hiring, housing, and healthcare. 	•	Surveillance of women’s bodies becomes normalized—especially for those who are poor, young, immigrant, or single. 	•	Freedom of expression, dress, and movement is policed under moralistic laws designed to “restore traditional order.” 	•	Backlash becomes law: Social progress, especially for women of color and LGBTQ+ women, will not just be halted—it will be criminalized. ⸻ 4. What Women Must Expect—and Prepare For 	•	Criminalization of Autonomy: Expect increased prosecution of women and doctors under new fetal personhood laws. 	•	Tech-Fueled Surveillance: Period trackers, travel history, and social media could be weaponized to monitor and punish. 	•	Cultural Silencing: Schools and workplaces may become hostile to feminist teaching or activism. 	•	Legal Powerlessness: The courts—now stacked with ideological judges—may no longer be a refuge. ⸻ 5. What We Must Do Now 	•	Organize locally: School boards,",2025-05-28,,8,,2,225,13,39,0,"""Everyday Style"""
"Are you ready Ohna NexT1DE has officially announced the release date of their debut single. The self-titled track “NexT1DE” will be released globally on May 6 at 10:00 AM The song captures the energy of youth and the spirit of riding the waves into the future. Ohna, get ready — this wave is about to begin! #next1de #ohna #next1de_official #next1de_dorn #next1de_thio #next1de_huyetao #next1de_shen #next1de_omar #next1de_xiong #chuangasia2025 #fyp #foryou #vrial #ฟีด ",2025-05-03,"next1de, ohna, next1de_official, next1de_dorn, next1de_thio, next1de_huyetao, next1de_shen, next1de_omar, next1de_xiong, chuangasia2025, fyp, foryou, vrial, ฟีด",38,,14,8453,71,1106,0,"""Everyday Style"""
"Rewind #VMAJ ✨ Honored to win the ""Upcoming Dance &Vocal Group"" award  #ONEOREIGHT #1OR8 #DSTM #1OR8_DSTM #VMAJ",2025-04-10,"vmaj, oneoreight, 1or8, dstm, 1or8_dstm, vmaj",6208,,1391,1500000,33200,273800,0,"""Everyday Style"""
She loves shopping!!#shopping#shuffles #like #fyp #goviral #newcreator ,2025-03-29,"shopping, shuffles, like, fyp, goviral, newcreator",1,,5,1571,12,112,0,"""Summer Trends"""
#Junioryearhascometoanend! Officially a Senior! ,2025-05-24,junioryearhascometoanend,479,,103,1300000,832,63100,0,"""Everyday Style"""
"I’ll give you guys a week, make sure to tag me in the vids! They told me Asians don’t rap, so I became the first South Asian rapper to sign 2 major label deals in 11 months. Now I’m bringing you guys on board with me. ‘All Types (Lilabali) OUT SOON! #ukrap #bengali #sliime ",2025-05-28,"ukrap, bengali, sliime",843,,434,131400,1392,12600,0,"""Everyday Style"""
Need some spring fashion inspiration? Time to update your summer wardrobe? @Next has you covered with all of the gorgeous colour ❤️  #dopaminedressing #springhaul #springfashion #newinatnext #nextfashion #nextspringhaul #holidayhaul #holidayfashion #summerfashion #summerclotheshaul #nexthaul #brightcolours #dopaminefashion #next #holidaywardrobeinspo #summerwardrobeinspo #springwardrobeinspo ,2025-04-20,"dopaminedressing, springhaul, springfashion, newinatnext, nextfashion, nextspringhaul, holidayhaul, holidayfashion, summerfashion, summerclotheshaul, nexthaul, brightcolours, dopaminefashion, next, holidaywardrobeinspo, summerwardrobeinspo, springwardrobeinspo",4,@Next,6,12900,18,97,1,"""Seasonal Style"""
Next toddler clothes haul!  @Next #boysclothes #nextkids #toddlerclothes #toddlerclothing #clothinghaul #toddleroutfit #coolclothes #toddleroutfits #mumof2boys ,2025-02-10,"boysclothes, nextkids, toddlerclothes, toddlerclothing, clothinghaul, toddleroutfit, coolclothes, toddleroutfits, mumof2boys",53,@Next,62,25700,93,486,1,"""Seasonal Style"""
@Next keep or return ☀️ #next #nexthaul #keeporreturn #haul #workfashion #modestfashion #summeroutfits #summerworkoutfit ,2025-05-15,"next, nexthaul, keeporreturn, haul, workfashion, modestfashion, summeroutfits, summerworkoutfit",2,@Next,11,4843,10,107,1,"""Seasonal Style"""
Wow @Next I’m blown away  #next #nextofficial #nexthaul #nexttrip #size12 #midsizefashion ,2025-03-11,"next, nextofficial, nexthaul, nexttrip, size12, midsizefashion",12,@Next,18,26900,42,227,1,"""Seasonal Style"""
Holiday outfit ideas for you and your toddler! Had a little mooch in Next for some holiday bits and there’s soo much cute stuff! Especially for girls!! Maybe you’ll find some inspo here ✨ also love the new graphic tee’s in next there’s so many cute ones!! #next #nexthaul #nexthaul2025 #holidayoutfits #holidayclothes #toddleroutfits #girloutfits #holiday ,2025-05-28,"next, nexthaul, nexthaul2025, holidayoutfits, holidayclothes, toddleroutfits, girloutfits, holiday",0,,0,1438,2,45,0,"""Festive Cheer"""
I’m sorry but @Next WOW!!! #next #nextofficial #plussize #holidayshop #plussizehaul #fy #fyp #viral ,2025-03-10,"next, nextofficial, plussize, holidayshop, plussizehaul, fy, fyp, viral",6,@Next,19,51700,45,527,1,"""Summer Trends"""
@Next pulling through again✨✨  #next #lemon #satinskirt #outfit #outfitinspo #outfitinspiration #nexthaul #nextnewin #springoutfit #springoutfits ,2025-04-18,"next, lemon, satinskirt, outfit, outfitinspo, outfitinspiration, nexthaul, nextnewin, springoutfit, springoutfits",4,@Next,20,3698,13,112,1,"""Seasonal Style"""
@Next s/s try on haul  #next #tryon #tryonhaul #fashiontiktok #springsummer ,2025-04-21,"next, tryon, tryonhaul, fashiontiktok, springsummer",12,@Next,13,8538,14,193,1,"""Seasonal Style"""
Never thought I would see the day that Next is giving the spring goods like this. Sensational. Spring 2025 is for colour  #transitionaloutfits #springoutfit #springootd #ootd #fitcheck #next #clothinghaul #tryonhaul ,2025-02-27,"transitionaloutfits, springoutfit, springootd, ootd, fitcheck, next, clothinghaul, tryonhaul",286,,72,113500,703,4072,0,"""Seasonal Style"""
Next have done it again with the new in summer drop. Obsessed with all the denim and bright colours ⛱️️ @Next #nexthaul #summervibes #fitcheck #ootd #clothinghaul #tryonhaul #summerhaul #featurethis #summeroutfit #ootdfashion ,2025-05-10,"nexthaul, summervibes, fitcheck, ootd, clothinghaul, tryonhaul, summerhaul, featurethis, summeroutfit, ootdfashion",83,@Next,25,25700,121,609,1,"""Seasonal Style"""
SO happy with my holiday finds @Next #next #nexthaul #nexttryonhaul #tryonhaul #summer #holiday #holidayoutfits #clothinghaul #nextuk #nextoutfitshop #outfitideas #holidaytryonhaul #size12fashion #holidayshopping #girlytok #fashion #summerfashion #obsessed #fyp #foryoupage #viral #viralvideo ,2025-03-13,"next, nexthaul, nexttryonhaul, tryonhaul, summer, holiday, holidayoutfits, clothinghaul, nextuk, nextoutfitshop, outfitideas, holidaytryonhaul, size12fashion, holidayshopping, girlytok, fashion, summerfashion, obsessed, fyp, foryoupage, viral, viralvideo",5,@Next,8,7024,9,59,1,"""Seasonal Style"""
TRY ON! On the hanger vs on me! Shop with me  #nextshopping #nextclothing #tryon #tryonhaul #tryonwithme #tryonfashion #tryonnext #clothinghaul #haul #shopwithme #onthehangervsonme #onthehanger #next #relatable #contentcreatorinsights @Next ,2025-04-16,"nextshopping, nextclothing, tryon, tryonhaul, tryonwithme, tryonfashion, tryonnext, clothinghaul, haul, shopwithme, onthehangervsonme, onthehanger, next, relatable, contentcreatorinsights",3,@Next,11,7378,5,87,1,"""Style Finds"""
"Sharing a few faves from my Next summer haul 2025 — and yes, every piece made me feel fabulous ✨ If you’re wondering what to wear this summer 2025, these are easy, flattering, and actually wearable options for a UK summer ☀️ Think chill summer outfits that balance comfort and style — perfect for curvy girls who want to feel confident without overthinking it. These picks align with the fashion trends 2025 summer but still feel like you. Because summer style should feel fun, flattering, and effortless  ‐‐------------------------------------------------- Next summer haul 2025 / fashion trends 2025 summer/ summer uk outfits  / what to wear this summer 2025 / chill summer outfits  @Next  #nextwomenswear #nextofficial #summeroutfits #nexthaul #size20style #size18style #fashionover40  #plussizesummeroutfits #over40style #summer2025 #ootdinspo #womensfashion ",2025-05-26,"nextwomenswear, nextofficial, summeroutfits, nexthaul, size20style, size18style, fashionover40, plussizesummeroutfits, over40style, summer2025, ootdinspo, womensfashion",0,@Next,3,555,1,14,1,"""Seasonal Style"""
