text,created_time,hashtags,shareCount,mentions,commentCount,playCount,collectCount,diggCount,num_mentions,topic
McAlister’s kids meal + yap. This one hits every time. @mcalistersdeli #kidsmeal #kidsmealsforadults #mcalistersdeli #mcalisters #rootbeer #macandcheese #chopshop #pepperjackcheese #pickles #chocolatechipcookies ,2025-05-29,"kidsmeal, kidsmealsforadults, mcalistersdeli, mcalisters, rootbeer, macandcheese, chopshop, pepperjackcheese, pickles, chocolatechipcookies",21,@mcalistersdeli,33,43900,273,7136,1,"""Easter Indulgence"""
"IT FINALLY HAPPENED  How does she say that so fast!? backstory ::: When Kay was pregnant with Ellie, she had the WEIRDEST cravings!  they were usually sweet, had caramel or something similar on them, and the cravings were always so good! Well now Kay is pregnant again. And we have been waiting for her to have a craving, and it finally happened! She was putting Ellie down for bed and she text me “It’s happening…”  which I was confused about at first, but then she told me that she wanted me to cook something for her, I knew exactly what that meant. She came running down stairs and told me all about her craving! It actually sounded pretty good, but of course she had the wackiest name for it, because it couldn’t just be a normal thing… So I went about making it for her the way that she described it. And I think I did pretty good! After plating it, I walked over to kay and let her have a taste test. Based on her reaction, I think she liked it.  she let me have a bite and it was actually really good! I’m so excited for all of these new cravings! I wonder how they will be different this time from last time! ❤️ #kayandtayofficial #couples #relationships #pregnant #postpartum ",2025-02-25,"kayandtayofficial, couples, relationships, pregnant, postpartum",23300,,6301,14200000,98700,1800000,0,"""Easter Indulgence"""
M+M❤️#crush #m #fyp ,2025-04-25,"crush, m, fyp",1539,,122,52100,1160,5271,0,"""Summer Trends"""
"Art and History at the same time, Simply her, the M3 GTR e46 from NeedForSpeed Most Wanted. #nfsmostwanted #nfsmw #m3e46 #m3e46gtr #bmwweltmünchen #BMW",2025-01-02,"nfsmostwanted, nfsmw, m3e46, m3e46gtr, bmwweltmünchen, bmw",70100,,3962,9500000,128400,1200000,0,"""Everyday Style"""
"This was a really special moment for me. Tbh, I haven’t really experienced death. I still have both my parents, grandparents, siblings, aunts and uncles, cousins, etc. I’m blessed. I felt heartbroken looking at these pictures of my students and their mom spending time together and the reality that she’s no longer  here. As a mom, my heart broke thinking about my babies growing up without me. As a teacher/counselor, those “i miss mommy” statements came to life. It was so many layers to this moment. I try to be even tempered, objective, and maintain boundaries in this profession, but this hit different. I hope my girls love their pillows. Happy Holidays.  #love #happyholidays #teachersoftiktok ",2025-01-04,"love, happyholidays, teachersoftiktok",6403,,7677,9700000,63100,1700000,0,"""Everyday Style"""
Now I want tres leches... anyways what's the tea at ya'lls hospital? #gay #lgbtq #funny #hospital #nurse #paris #tresleches,2025-04-03,"gay, lgbtq, funny, hospital, nurse, paris, tresleches",109100,,4788,6700000,71100,1400000,0,"""Seasonal Style"""
Hi I tried to tween again. I gave up at the end because I got tired and I’m supposed to be asleep rn but this was a small test. Please if there’s any alight motion experts drop some tips Ty xoxo.  #maomao #theapothecarydiaries #fanart #apothecarydiaries #alightmotion_edit #animation #art #anime #girllikeme #fyp ,2025-05-29,"maomao, theapothecarydiaries, fanart, apothecarydiaries, alightmotion_edit, animation, art, anime, girllikeme, fyp",1268,,144,95100,5207,28400,0,"""Everyday Style"""
"President Trump reacted on Wednesday to Elon Musk telling @CBS Sunday Morning that he’s “disappointed"" by the price tag of Trump’s “big, beautiful bill,” which House Republicans passed last week. ”We will be negotiating that bill, and I'm not happy about certain aspects of it, but I'm thrilled by other aspects of it,"" Trump said. ""That's the way they go. It's very big. It's the big, beautiful bill."" Musk's comments appeared to put him at odds with Trump, who has championed the massive spending package. The legislation — which still needs to pass the Senate — would extend Trump's signature 2017 tax cuts, boost border security spending, impose work requirements on Medicaid and roll back clean energy tax credits. ""I think a bill can be big or it can be beautiful,"" Musk told CBS Sunday Morning correspondent David Pogue. “But I don't know if it can be both. My personal opinion."" #news #politics #elonmusk #trump #doge ",2025-05-29,"news, politics, elonmusk, trump, doge",1382,@CBS Sunday Morning,3180,969400,2465,26800,1,"""Everyday Style"""
NEW at M&S  #newfoodfinds #newuk #mands ,2025-02-13,"newfoodfinds, newuk, mands",124,,10,18800,16,142,0,"""Fresh Finds"""
What other questions do you have? ✨,2025-04-08,,267,,856,410100,2689,23800,0,"""Everyday Style"""
And the guest wore…,2025-04-30,,139,,6,23500,155,678,0,"""Seasonal Style"""
Replying to @mimi @M&S Food thank you so much for sending this ✨ #marksandspencer #bigdaddy #pistachio #bigdaddypistachobar ,2025-04-25,"marksandspencer, bigdaddy, pistachio, bigdaddypistachobar",49,"@mimi, @M&S Food",43,37400,49,2705,2,"""Easter Indulgence"""
Your sign to head to your local M&S because they have so many gems for summer! ✨ @Marks & Spencer  #marksandspencer #marksandspencerhaul #marksandspencerclothing #mandshaul ,2025-05-07,"marksandspencer, marksandspencerhaul, marksandspencerclothing, mandshaul",772,@Marks & Spencer,187,263900,1405,7806,1,"""Summer Style"""
 Trying the VIRAL custard cream from M&S. #marksandspencer #biscuit #cookie #foodreview ,2025-04-03,"marksandspencer, biscuit, cookie, foodreview",11,,64,7067,24,1107,0,"""Easter Indulgence"""
"Marks and Spencer has admitted to ""pockets of limited availability"" in some stores as customers report empty shelves across the country. The shortages follow a cyber attack which hit the retailer ten days ago. Online purchases at the high street retailer have been paused since Friday and gift card transactions remain affected.  As a result, the company has seen more than £700 million wiped off its stock market valuation since first facing problems. #itvnews",2025-04-30,itvnews,2206,,299,509500,499,8050,0,"""Style Finds"""
New in M&S May 2025 ✨️ @Marks & Spencer  #mands #marksandspencer #newin #pinktok #justgirlythings #comeshopwithme #comeshoppingwithme #fashiontiktok #fashionoutfit #outfitinspo #outfitsinspo #pinkclothes #denimjacket #springfashion #summerfashion #springinspo #summerinspo #pinkdress #holidayfashion ,2025-05-17,"mands, marksandspencer, newin, pinktok, justgirlythings, comeshopwithme, comeshoppingwithme, fashiontiktok, fashionoutfit, outfitinspo, outfitsinspo, pinkclothes, denimjacket, springfashion, summerfashion, springinspo, summerinspo, pinkdress, holidayfashion",11,@Marks & Spencer,10,23100,27,184,1,"""Summer Style"""
Come and check out our new in this week✨ #mands #mandslocal #marks #spencer #marksandspencer #summertime #summeroutfit #newin #newinmands ,2025-05-24,"mands, mandslocal, marks, spencer, marksandspencer, summertime, summeroutfit, newin, newinmands",2,,1,1237,1,40,0,"""Summer Style"""
Our Store Manager is CEO of a capsule wardrobe  Shirt: T430016S Trousers: T593929T  #mandsstirling #marksandspencer #tiktokmademebuyit #corporategirly #corporatelife ,2025-04-18,"mandsstirling, marksandspencer, tiktokmademebuyit, corporategirly, corporatelife",139,,40,103600,101,3526,0,"""Style Finds"""
@Marks & Spencer is giving RN! #marksandspencer #marksandspencerhaul #hauls #newin #edinburgh #fyp ,2025-05-26,"marksandspencer, marksandspencerhaul, hauls, newin, edinburgh, fyp",5,@Marks & Spencer,0,6044,19,194,1,"""Summer Style"""
New in @Marks & Spencer  #marksandspencer #marksandspencers #mands #fashion #style #ootd #fashionstyle #fashionblogger #styleinspiration #ootdfashion #newin #springfashion #outfitinspo #mands #springstyle #fashiontrend #newinmarksandspencer #MarksAndSpencerLooks #fashionfix #stylewatch #FreshFits #EverydayElegance #stepintostyle ,2025-05-27,"marksandspencer, marksandspencers, mands, fashion, style, ootd, fashionstyle, fashionblogger, styleinspiration, ootdfashion, newin, springfashion, outfitinspo, mands, springstyle, fashiontrend, newinmarksandspencer, marksandspencerlooks, fashionfix, stylewatch, freshfits, everydayelegance, stepintostyle",2,@Marks & Spencer,2,589,3,7,1,"""Summer Style"""
We came for a look at the summer bits!️ @Wendy G #mands #summer #newin #comewithus #summerclothes #marksandspencer #marksandspencerclothing #swimwear @Marks & Spencer  ,2025-05-24,"mands, summer, newin, comewithus, summerclothes, marksandspencer, marksandspencerclothing, swimwear",55,"@Wendy G, @Marks & Spencer",22,63800,52,715,2,"""Summer Style"""
When the M&S Speckled Egg Cookies meet the M&S Pistachio Crème✨ Match made in heaven!  #new #newfood #ukfood #mands #marksandspencer #marksandspencerfood #pistachio #pistachiolovers #dubaichocolate #airfryer #airfryerrecipes #EasyRecipe #foryou #fyp ,2025-04-08,"new, newfood, ukfood, mands, marksandspencer, marksandspencerfood, pistachio, pistachiolovers, dubaichocolate, airfryer, airfryerrecipes, easyrecipe, foryou, fyp",3110,,37,170100,674,3679,0,"""Easter Indulgence"""
@Marks & Spencer making me ✈️ #lionsmane #marksandspencerfood #marksandspencer #lionsmanemushroom #fyp #coffeetiktok ,2025-05-27,"lionsmane, marksandspencerfood, marksandspencer, lionsmanemushroom, fyp, coffeetiktok",56,@Marks & Spencer,47,32800,135,720,1,"""Summer Style"""
The new M&S jacket I’m OBSESSED with  @Marks & Spencer  #ootd #fashion #outfitjnspo #outfitideas #springoutfit #zara #mands #marksandspencer #outfitoftheday #fyp ,2025-03-30,"ootd, fashion, outfitjnspo, outfitideas, springoutfit, zara, mands, marksandspencer, outfitoftheday, fyp",1513,@Marks & Spencer,84,510100,2522,7410,1,"""Summer Style"""
"#outfitinspo New in Spring Summer collection Is @Marks & Spencer the place to shop the newest and latest fashion pieces for this Spring/Summer?  This bubble hem, drop waist, black dress to be the next viral piece to come out of M&S? Who’s buying it before it sells out!!  #mands #outfitinspo #newin #womensdresses #blackdress #summerinspo #newcollection #styleme #viraldress",2025-04-11,"outfitinspo, mands, outfitinspo, newin, womensdresses, blackdress, summerinspo, newcollection, styleme, viraldress",21,@Marks & Spencer,17,23400,26,110,1,"""Seasonal Style"""
"Our M&S bakers don’t hit snooze—they rise, they bake, they SERVE ✨ Hot pastries and hotter vibes daily   #NoDaysOffOnlySlay #marksandspencer #marksandspencerfood #baker #bakerylife #slay #mns #pastries #bakerytiktok ",2025-02-05,"nodaysoffonlyslay, marksandspencer, marksandspencerfood, baker, bakerylife, slay, mns, pastries, bakerytiktok",290,,11,82600,128,3454,0,"""Easter Indulgence"""
Is @Marks & Spencer the new Zara so many good finds ❤️ part 1  #marksandspencer #newinmarksandspencer #comeshopwithme #mands #springsummer #springoutfit #summeroutfits ,2025-04-09,"marksandspencer, newinmarksandspencer, comeshopwithme, mands, springsummer, springoutfit, summeroutfits",4407,@Marks & Spencer,186,464000,3735,25300,1,"""Summer Style"""
