hashtags,url,locationName,paidPartnership,caption,videoDuration,commentsCount,mentions,isSponsored,timestamp,likesCount,num_mentions,topic
"MandSCy, Symeonides, ThisIsNotJust, Food, Easter2025",https://www.instagram.com/p/DIA4IZtAIm0/,,,"Rich, spiced, aromatic, and packed full of juicy fruits… these Hot Cross Buns really rise to the occasion. Perfect with your afternoon cuppa. 
Discover our range, including traditional, gluten-free, and vegan options. 
#MandSCy #Symeonides #ThisIsNotJust #Food #Easter2025",,0.0,,1.0,2025-04-04,9.0,0,"""Easter Indulgence"""
"ThisIsNotJust, MyMarksFave",https://www.instagram.com/p/DH_uoPCpqdJ/,,,"⭐New in the M&S Foodhall - Reduced ingredient snack klaxon!

Introducing three new snack additions to our brilliant Only…Ingredients range - and best of all they include THE trending TikTok fruit of the moment – the DATE.

These date and dark chocolate bars are made with five ingredients or less, perfect for those wanting a sweet snack, but don’t want an ingredient heavy classic chocolate bar.

Let’s tell you more! Introducing our new trio:

4Dark Chocolate Date Bar: Only 4 ingredients, date paste, dark chocolate, coconut oil and salt

5 Dark Chocolate & Almond Date Bar: Only 5 ingredients, date paste, dark chocolate, almonds, coconut oil and salt

5 Dark Chocolate & Coconut Date Bar: Only 5 ingredients, date paste, dark chocolate, desiccated coconut, coconut oil and salt

PLUS they’re suitable for vegans!

Find them in your local M&S Foodhall NOW in our sandwich/food to go section!  

#ThisIsNotJust #MyMarksFave",,4.0,,1.0,2025-04-03,112.0,0,"""Fresh Finds"""
ThisIsNotJust,https://www.instagram.com/p/DH_jkLiKTm2/,,,"New in the M&S Foodhall ⭐ BIG biscuit breaking news! 

You LOVED our chocolate-coated custard creams and bourbons last year, and went wild when we added extra cream filling to our regular biccies... Now say hello to our Giant Custard Creams and Bourbon Biscuits!! 

 Our experts have worked hard with our bakers to ensure these tremendous treats taste exactly the same as their regular-sized versions, just bigger!  

Find them in the home baking aisle along with all your other favourite ice cream accompaniments - they’re perfect for making ice sandwiches or for topping your sundaes! 

#ThisIsNotJust",,252.0,,1.0,2025-04-03,6993.0,0,"""Easter Indulgence"""
ThisIsNotJust,https://www.instagram.com/p/DH_Yi7LsiPb/,,,"⭐️ New in the M&S Foodhall - Our YAY! Mushrooms range is now in powder form! ‍

Now you can get the pow(d)er of mushrooms in two convenient pouches, one containing Lion’s Mane and the other with Reishi! And they’re both verified by Royal Botanic Gardens, Kew, the global experts on mushrooms and their qualities✨

Perfect to sprinkle on salads or in soups, in a smoothie or milkshake or to pop in your morning coffee or nightly hot drink. The possibilities are endless! 

How will you be trying yours? 

@kewgardens

#ThisIsNotJust",,92.0,kewgardens,1.0,2025-04-03,2274.0,1,"""Pub Vibes"""
"mandsfood, thisisnotjust, bourbons, custardcream, icecreamsandwich, rainbowcake, meringue, wellthisisnew",https://www.instagram.com/p/DH-WDuKoMhv/,,,New Finds!  At M&S @marksandspencerfood #mandsfood #thisisnotjust #bourbons #custardcream #icecreamsandwich #rainbowcake #meringue #wellthisisnew,,2.0,marksandspencerfood,1.0,2025-04-03,414.0,1,"""Easter Indulgence"""
"NEW, Easter, mynarksfave, thisisnotjust, treat, snack, Cookies, SpeckledEggs, Chocolate, Thick, Chunky",https://www.instagram.com/p/DH9H_-tiA1D/,M&S Bedford Interchange,,"NEW M&S SPECKLED EGG COOKIES
We thought these might be just another cookie with chocolate chunks, but nope, these are next level. Thick, sweet, and seriously chunky, each one is made with brown sugar, treacle for extra chew and packed with milk and white chocolate, classic speckled chocolate eggs and cornflakes! 

You get 5 for £2.95, which feels like great value—especially since trust us, you won’t be able to manage more than one in a sitting!

Available now at @marksandspencerfood

SR Rating: 8.5 / 10

#NEW #Easter #mynarksfave #thisisnotjust #treat #snack #Cookies #SpeckledEggs #Chocolate #Thick #Chunky",,41.0,marksandspencerfood,1.0,2025-04-02,1306.0,1,"""Easter Indulgence"""
ThisIsNotJust,https://www.instagram.com/p/DH82Ylwq-e2/,,,"New in the M&S Foodhall! ⭐ The MUST-HAVE ice cream sauce of dreams!  

Say HELLO to our Cracked Shell Chocolate Sauce - a chocolate flavoured sauce which hardens when drizzled on to ice cream  It’s super fun and will elevate your vanilla ice cream cone – perfect for this time of year! ☀️
 
Set to be a summer showstopper, you can find it in the home baking aisle in your local M&S Foodhall NOW! 
 
#ThisIsNotJust",,200.0,,1.0,2025-04-02,5869.0,0,"""Easter Indulgence"""
,https://www.instagram.com/p/DJmEaRbtkgC/,,,,,0.0,,1.0,2025-05-13,,0,"""Fashion Trends"""
,https://www.instagram.com/p/DJmEanSN--T/,,,,,0.0,,1.0,2025-05-13,,0,"""Fashion Trends"""
,https://www.instagram.com/p/DJmEYu3tigT/,,,,,0.0,,1.0,2025-05-13,,0,"""Fashion Trends"""
,https://www.instagram.com/p/DJmEZjxtjea/,,,,,0.0,,1.0,2025-05-13,,0,"""Fashion Trends"""
,https://www.instagram.com/p/DJmEZ6PNNKg/,,,,,0.0,,1.0,2025-05-13,,0,"""Fashion Trends"""
,https://www.instagram.com/p/DJmEYaONM98/,,,,,0.0,,1.0,2025-05-13,,0,"""Fashion Trends"""
"Cibersegurança, Hackers, NotíciasUrgentes, MandS, FraudeOnline, ProtejaSeusDados, SegurançaDigital, FiqueSabendo, ItuTV, Atualidades, Ciberataque, tribunadeindaia, indaiatuba, indaiatubacidademaravilhosa",https://www.instagram.com/p/DJlpq8yAym-/,,,"EXCLUSIVO: O que realmente aconteceu no ataque cibernético à M&S? ️‍♂️ 
⚠️ Seus dados estão em risco? Hackers vazaram informações de MILHÕES de clientes da Marks & Spencer – e você pode ser um deles!  

 Descubra agora: Quem está por trás desse golpe? Como se proteger? E o que a M&S disse sobre isso? (Sim, eles finalmente se pronunciaram!)  

 Não fique desprotegido! Salve este post e siga @ItuTV para mais notícias exclusivas como essa. ⚡ Suas informações pessoais podem estar na mira dos fraudadores – saiba TUDO antes que seja tarde demais! 

 CTA: Clique no botão Seguir agora mesmo  e fique por dentro das últimas notícias sobre segurança digital, ataques cibernéticos e muito mais! ✨ 

#Cibersegurança #Hackers #NotíciasUrgentes #MandS #FraudeOnline #ProtejaSeusDados #SegurançaDigital #FiqueSabendo #ItuTV #Atualidades #Ciberataque
SAIBA MAIS NO LINK DA BIO OU NOS STORIES! #tribunadeindaia #indaiatuba #indaiatubacidademaravilhosa",,0.0,ItuTV,1.0,2025-05-13,,1,"""Style Academy"""
"mands, mandsclothing, marksandspencer, marksandspencerclothing, outfitinspo, outfitinspiration, ukhighstreet, ukhighstreetfashion, ukfashion",https://www.instagram.com/p/DJlRxz9IAod/,,,"The M&S Edit 
In light of M&S recent online troubles, they’ve issued a statement today to say the next time you log in you can change your password for extra security. Why not have a look at these brilliant bits & bobs while you’re there and let them know we still love and support them ♥️
People often say to me “is Marks & Spencer’s getting better or are we getting old?” Ummm… M&S is amazing and I will die on this hill. The good thing is, shops often use the same pantone colours so you’ll find that the red is the same shade, the yellows are the same etc. so you look more put together with items from the same shop. More excuses needed to shop? No.
I’ll put the links in my IG story and in my May Links highlights ad/aff ♥️
@marksandspencer @marksandspencerstyle 
#mands #mandsclothing #marksandspencer #marksandspencerclothing #outfitinspo #outfitinspiration #ukhighstreet #ukhighstreetfashion #ukfashion",,0.0,"marksandspencer, marksandspencerstyle",1.0,2025-05-13,44.0,2,"""Style Finds"""
"SilverBracelets, MandS, Fashion, Accessories",https://www.instagram.com/p/DJjeHDzRLs-/,,,"Add some sparkle to your outfit with these stunning silver tone bracelets! One is chunky and quite heavy, while the other features a unique slide closure. Perfect for any occasion! ✨ #SilverBracelets #MandS #Fashion #Accessories 

https://www.ebay.co.uk/itm/177087785078?mtype=crsl&mkcid=16&mkevt=1&ssspo=vqRWMZkURSa&ssuid=vqRWMZkURSa&media=IG&mkrid=710-127635-2958-0&widget_ver=freya&sssrc=4256139&jobId=05cd4ec5-b0f9-467a-90c0-f0192f9069fc
https://www.ebay.co.uk/itm/187215558638?mtype=crsl&mkcid=16&mkevt=1&ssspo=vqRWMZkURSa&ssuid=vqRWMZkURSa&media=IG&mkrid=710-127635-2958-0&widget_ver=freya&sssrc=4256139&jobId=05cd4ec5-b0f9-467a-90c0-f0192f9069fc",,0.0,,1.0,2025-05-12,,0,"""Seasonal Style"""
"PerfectChoice, BeforeAndAfter, MonthlyGiveaway, MandS, HomeInspo, CustomerLove, TransformationTuesday",https://www.instagram.com/p/DJi1s0wMXwt/,,,"✨ MONTHLY GIVEAWAY! ✨
Show off your Perfect Choice transformation & WIN a £50 M&S voucher! ️✨
Have you had an installation from us? Whether it’s stunning new windows, a sleek new door, or a full home refresh – we want to see it! 
 
 Here’s how to enter:
1️⃣Send us your before & after photos
2️⃣We’ll pick our favourite pictures taken each month 
3️⃣The winner gets a £50 Marks & Spencer voucher! 
 
It’s that simple – snap it, send it, and you could win!
Let’s celebrate your home transformations together 
 
 Drop your photos in the comments or email me directly to enter! 
  sadie@perfectchoice.uk.com
 
#PerfectChoice #BeforeAndAfter #MonthlyGiveaway #MandS #HomeInspo #CustomerLove #TransformationTuesday",,0.0,perfectchoice.uk.com,1.0,2025-05-12,4.0,1,"""Style Finds"""
"catsofinstagram, kittensofinstagram, lifewithcats, kass, mands",https://www.instagram.com/p/DJhmN0aMALR/,,,"Hi @marksandspencerfood , thanks for selling your Sticky Toffee mini loaf cakes in such a perfect size box 
Our wee Robert is absolutely loving his new nest  and we enjoyed the cake 

#catsofinstagram #kittensofinstagram #lifewithcats #kass #mands",,0.0,marksandspencerfood,1.0,2025-05-11,6.0,1,"""Easter Indulgence"""
"steakandalepie, marksandspencer, mands, outsidedining",https://www.instagram.com/p/DJhNEFRKlPf/,,,"M&S Dine in for £15
 home 

@marksandspencerfood always smash it with their dine in dinner deals. This weekend was quite a busy one for us, so we decided to have the dine in for two deal. 
We chose to have Prawn Cocktail for starter (instead of a pudding), Steak and Old Peculiar Ale Pie for our main and then chose the buttery mash for our side. We added broccoli and peas as we’ve always got those in the fridge/freezer. 

This in the sunshine with a glass of @aperolspritzuk was lovely! 

#steakandalepie #marksandspencer #mands #outsidedining",,1.0,"marksandspencerfood, aperolspritzuk",1.0,2025-05-11,17.0,2,"""Pub Vibes"""
"marmite, marmitecheesebake, foodreview, mands, mandsfood, specialinterest, actuallyautistic, arfid, arfidrecovry",https://www.instagram.com/p/DJhIyiVtfM0/,,,"Marks and Spencers Exclusive - Marmite Cheese Bake!!

(I AM A HUGE MARMITE FAN DO YOU LIKE MARMITE?)

I don't really like hard cheese, and usually dislike the flavour of cheddar, so really didn't think I'd like this product. I thought it'd be quality - it's a Marmite and M&S collaboration, both of which are companies with real British heritage behind them - BUT I genuinely didn't think I'd enjoy it..
AND I STAND VERY MUCH INCORRECTED.
This cheese bake is a melty pot of goodness, a mix of cream cheese, creme fraich, marmite, and mature cheddar, and it achieves this lovely, almost smoky, subtle flavour, with the marmit discernible, but not at all overpowering. It's gooey, not sticky, and is perfect to accompany salad or toast. 
I'd love a tiny bit more marmite flavour, but this was so so creamy and gorgeous, I can't complain! I've never liked hot melted cheese before, but I'm now going to be trying other ones!! Do I like cheddar flavour when melted, or is it just because it had that marmitey smoky umami-ness??? Time will tell!
6 or 7 out of 10, very high for cheese for me!!
(And, objectively - a 9.5/10)

#marmite #marmitecheesebake #foodreview #mands #mandsfood #specialinterest #actuallyautistic #arfid #arfidrecovry @marksandspencerfood @marmite",,6.0,"marksandspencerfood, marmite",1.0,2025-05-11,11.0,2,"""Easter Indulgence"""
"montereyjacks, wildwest, glasgowfood, familydining, mands, scotlandsthemepark, foodievibes",https://www.instagram.com/p/DJgln1dortc/,,,"Get ready for a flavour-packed feast at Monterey Jack’s! 

From juicy burgers to loaded fries and legendary shakes, we’ve got all the goods for a dining experience with a Western twist! ✨ 

Round up your crew and kick back in our private themed rooms, perfect for birthdays, celebrations, or just a fun night out!

Book your table now through the link in our bio and let the good times roll 

#montereyjacks #wildwest #glasgowfood #familydining #mands #scotlandsthemepark #foodievibes @montereyjacksofficial",,0.0,montereyjacksofficial,1.0,2025-05-11,10.0,1,"""Pub Vibes"""
"puppy, sun, mands, sussex, pugs, pug, home, rescuedog, instalove, model, marksandspencer, pugpuppy, puglife, cosy, trendy, foryou, blackpug, dog, weekend, grumble, colinthecaterpillar, dogmodel, fyp, love, weeklyfluff, pugsofinstagram, instacute, picoftheday, england, ronnieandfrank",https://www.instagram.com/p/DJgjWnbMrC9/,,,"This is not just any dog toy, this is a @marksandspencer @official_colinthecaterpillar dog toy 
.
.
.
.
.
.
#puppy #sun #mands #sussex #pugs #pug #home #rescuedog #instalove #model #marksandspencer #pugpuppy #puglife #cosy #trendy #foryou #blackpug #dog #weekend #grumble #colinthecaterpillar #dogmodel #fyp #love #weeklyfluff #pugsofinstagram #instacute #picoftheday #england #ronnieandfrank",,6.0,"marksandspencer, official_colinthecaterpillar",1.0,2025-05-11,57.0,2,"""Easter Indulgence"""
"شومیز_زنانه, شومیز_مارکزانداسپنسر, مارکزانداسپنسر, ام_اند_اس, شومیز_راه_راه, شومیز_قرمز, autograph, #marksandspencer, mands",https://www.instagram.com/p/DJgdXcVOYrv/,,,".
شومیز زنانه/ برند  AUTOGRAPH M&S انگلیس/ سایز L/ عرض سینه ۵۸ سانتیمتر/ قد ۶۶ سانتیمتر/ نو و تگ‌دار 
۲،۷۶۰،۰۰۰ تومان
با تخفیف ۲،۴۸۰،۰۰۰ تومان

کد ۱۰۷

#شومیز_زنانه #شومیز_مارکزانداسپنسر #مارکزانداسپنسر #ام_اند_اس #شومیز_راه_راه #شومیز_قرمز #autograph ##marksandspencer #mands",,0.0,,1.0,2025-05-11,11.0,0,"""Summer Style"""
"شومیز_زنانه, شومیز_مارکزانداسپنسر, مارکزانداسپنسر, ام_اند_اس, شومیز_راه_راه, شومیز_قرمز, autograph, #marksandspencer, mands",https://www.instagram.com/p/DJgdRcYuJvt/,,,".
شومیز زنانه/ برند  AUTOGRAPH M&S انگلیس/ سایز L/ عرض سینه ۵۸ سانتیمتر/ قد ۶۶ سانتیمتر/ نو و تگ‌دار 
۲،۷۶۰،۰۰۰ تومان
با تخفیف ۲،۴۸۰،۰۰۰ تومان

کد ۱۰۷

#شومیز_زنانه #شومیز_مارکزانداسپنسر #مارکزانداسپنسر #ام_اند_اس #شومیز_راه_راه #شومیز_قرمز #autograph ##marksandspencer #mands",,0.0,,1.0,2025-05-11,11.0,0,"""Summer Style"""
"スーパーマーケット, チョコレート・￥ムース, MandS, Coop, Chocolatemousse, aristocratdiet:, 羽根則子, イギリス料理, イギリス菓子, イギリス菓子図鑑",https://www.instagram.com/p/DJgZx5pyeXD/,,,"イギリスの食文化研究家・羽根則子が届ける
イギリスの食ニュース（2025年5月11日）
https://ricorice.exblog.jp/33638410/

・イギリスのスーパーマーケットがハッキングに
・チョコレート・ムースをロンドンで食べるなら
・なぜポッシュな人たちは茶色で当たり障りのない、退屈な食事をするのか？

#スーパーマーケット
#チョコレート・￥ムース
#MandS
#Coop
#Chocolatemousse 
#aristocratdiet:

@hanenoriko
#羽根則子
#イギリス料理
#イギリス菓子
#イギリス菓子図鑑",,0.0,hanenoriko,1.0,2025-05-11,5.0,1,"""Everyday Style"""
