text,hashtags,duration,date,url,commentsCount,viewCount,title,numberOfSubscribers,channelName,likes
"Hello my loves,
Hope you are having an amazing week. My new guest bedroom office coming along nicely with a few bits from Amazon & Next that Iam loving.

Code Expired!

My new website live! https://www.janicecorrido.com/

Currently loving Hair, Cleanse & accessories:
https://www.mykitsch.com/en-gb?em-byp...
Use my discount code JANICECORRIDO to get 15% off on everything. Im obsessed! 
—————————————————————————————————

AMAZON MUST HAVES:

My Amazon Storefront:➤ https://www.amazon.co.uk/shop/ultratr...

Amazon Links: 

Clothing rack:
 (UK) https://amzn.to/3sgU9x5
(US) Similiar) https://amzn.to/3sgQLST

Table: 
(UK) https://amzn.to/3E3rSwy
(US) https://amzn.to/47Qbs8L

Eucalyptus Plants :
(UK) https://amzn.to/3YI2shq
(US)https://amzn.to/3qBMB7H 

Natural Chest Drawers:
 (UK) https://amzn.to/3OHMNtV
(Similiar) https://amzn.to/3OZjNzo

Wood Hangers:
UK: https://amzn.to/44gZL7Y
US: https://amzn.to/45h88Sc

Rug:
(UK) https://amzn.to/47zTuai
(US) https://amzn.to/3OAl1j8

Laura James - Chairs
(UK) https://amzn.to/3QEM9QI
(US)Similar - https://amzn.to/45yCRd7

Ribbed Glasses 
UK: https://amzn.to/3PhZNrK
US: https://amzn.to/45KoLp8

White Ceramic Ribbed Vases
UK: https://amzn.to/47Vv5w4
US: https://amzn.to/3EkuAhi

Caxmtu LED Night Light
UK: https://amzn.to/44veFYi
US: https://amzn.to/44B4mSu

Vintage Natural Wicker Rattan Lampshade
UK: https://amzn.to/3staoqR
US: https://amzn.to/3syd1Ia

Artificial Flower White Tulips:
UK: https://amzn.to/45U0Jbz
US: https://amzn.to/3ZciJvH

Next:

Set of 2 Speckle Mugs: https://sovrn.co/q88earl
Nova Dinnerware: https://sovrn.co/s5w695i
Pasta plates: https://sovrn.co/48fdikt
Duvet set : https://sovrn.co/1cv6fv7


Shop my faves in H&M:
https://shopstyle.it/l/bZEle
https://shopstyle.it/l/bZEln
 https://shopstyle.it/l/bZElV
 https://shopstyle.it/l/bZElX
https://shopstyle.it/l/bZEl8

—————————————————————————————————
ARTIST & PRODUCER: TONY SWAY YOUTUBE PAGE:   
TO PURCHASE MUSIC GO TO: http://www.tonyswaymusic.com—————————————————————————————————

♡ SOCIAL MEDIA INSTAGRAM: 
  / trendyfashi.  .

My personal IG @janicecorridoOther 
Youtube account:   
   @mizjofficial  
PINTREST: https://www.pinterest.co.uk/janicecor...
TIK TOK:   / janice_corrid.  .
BUSINESS ENQUIRIES janicecorridomusic@gmail.com—————————————————————————————————

DISCLAIMER
This is not a sponsored video. Some links in this description may contain affiliate links.My videos, descriptions, and comments may contain affiliate links!  If you buy something through one of the links, you won't pay a penny more, but I'll get a small commission
 This has no effect for you and doesn't influence any products I may be recommending!

#bedroomofficetour #amazonmusthaves #upcirclebeauty #skincareproducts #skincarereview #skincarehaul #homedecor #skincaretips #organicskincare #veganskincareproducts   #comeshopwithme #homedecor #haul #amazonfinds #amazonmusthaves #vlogs #mykitsch #upcirclebeauty","#amazonmusthaves, #skincaretips, #organicskincare",00:08:35,2023-08-30T13:46:28.000Z,https://www.youtube.com/watch?v=LHHsIQNeDOo,0,108,Amazon + Next Haul + Bedroom Office Tour Update | Aesthetic kitchen & essentials,2360,Janice Corrido Fashion,10
"Link - https://cnfans.com/register/?ref=149545
Sure! Here's an engaging YouTube Shorts description for a video on discount codes for CNFANS:

 Unlock incredible savings with these exclusive discount codes for CNFANS! Get your favorite fashion items for less and enjoy premium quality at unbeatable prices. Don't miss out on these amazing deals!

Like, comment, and subscribe for more money-saving tips and fashion hacks! ️✨

#CNFANS #DiscountCodes #FashionDeals #ShoppingHacks #SaveMoney #Shorts #FashionTips #DealsAndDiscounts","#CNFANS, #ShoppingHacks, #FashionDeals",00:00:37,2024-08-17T08:59:40.000Z,https://www.youtube.com/watch?v=1X3A2b_y4dI,0,17,This Secret Discount Code will Save You $$ On Your Next Haul !!,33900,Genix Tutor,1
"Hope you enjoyed this NEXT haul, love the bits I picked up for Ellie! 

LINKS:
Embroidered Dress: https://www.next.co.uk/g82266s11
Sun Dress:https://www.next.co.uk/g82264s20
Pink Sun Dress: https://www.next.co.uk/style/ST349735...
Pink Floral Dress:https://www.next.co.uk/g72376s1
Bright 5 Pack Vests:https://www.next.co.uk/g82272s3
Unicorn Short Sleeved Dress:https://www.next.co.uk/g72386s3
Blue/Yellow Ditsy Dress:https://www.next.co.uk/g72386s5
Lilac Floral Swimsuit: https://www.next.co.uk/g722364s2
Broderie Dress:https://www.next.co.uk/g722364s9
Aqua Swimsuit:https://www.next.co.uk/g62198s14
Aqua Unicorn Dress:https://www.next.co.uk/g62198s10
Cotton Wrap Dress:https://www.next.co.uk/g72322s18
Cobalt Printed Sundress: https://www.next.co.uk/G72324s2?vbinf...

 Instagram →   / katieandbaby9  
 Twitter →   / katieandbaby  
 Facebook →   / katieandbaby9  
 Email → katiemarie1992@outlook.com",,00:16:28,2019-04-21T16:00:00.000Z,https://www.youtube.com/watch?v=53JSsXKL-iE,38,8474,HUGE NEXT HAUL - GIRLS SUMMER CLOTHES,37900,Katie&Baby,199
"Next Haul  Transitional Spring Outfit 2023. What to wear and how to style spring outfits. Check out ideas on spring wear.


#springoutfits2023 #transitionalspringsummerstyle #fashiontrends2023 

-----------------------------

Subscribe to my other YT Channels:

         MANDALA CIRCLE OF LIFE
                    / mandalacircleoflife  
                @mandalacircleoflife

         ✂️ MAYART CREATIVE DESIGNS: 
                    / mayartcreativedesigns  
                @mayartcreativedesigns

Subscribe to my DAUGHTER'S YT Channels:

        STEPHANIE JOYCCE B
                   / stephaniejoyceb  
               ‪@sjioyce‬ 


FOLLOW ME ON:

❤️ Follow me on:
                               
–––

❤️❤️❤️ 3 Ways To Say Thanks & Support The Channel:

☺️ Buy Me A Coffee: If you would like to make a small donation to support my channel please buy me a coffee➡️ link below. It's totally voluntary, and I still love you if you choose not to 
 buymeacoffee.com/jusicroom                

 Give This Video A Thumbs Up! 

 Subscribe to my Channel & Click The Bell

#pinaybritishvlogger #pinasuklife #filipinoyoutuber #ukfilipinovlog #filipinablogger #pinoyvideos",,00:15:31,2023-03-24T03:25:00.000Z,https://www.youtube.com/watch?v=ZsiDIgZTbdY,1,738,Next Haul Part 1/ Spring Trends 2023/ What to Wear and How to Style,8430,Boxed & Beyond Product Reviews,7
"Hey everyone!   Want to unlock serious savings on your next Chamuze shopping spree?  This video is your ultimate guide to using voucher codes!   

We'll walk you through the entire process, step-by-step, so you can snag those sweet deals with ease.  No more confusion at checkout –  get ready to be a voucher code pro! 

In this video, you'll learn:

Where to find Chamuze voucher codes
How to apply them during checkout
Tips & tricks to maximize your savings

*So hit that play button and get ready to save BIG!* Don't forget to leave a comment below if you have any questions. 

Share, like and subscribe for more Chamuze hacks!  

#Chamuze #VoucherCode #SavingsTips #HassleFreeShopping #BackToSchool","#BackToSchool, #VoucherCode, #Chamuze",00:00:37,2024-05-07T08:10:46.000Z,https://www.youtube.com/watch?v=wqhp-iJX0A4,0,4,Chamuze: Mastering Voucher Codes (Save BIG on Your Next Haul!),27,CHAMUZE,0
"Full edited educational walkthroughs of new game releases! All the video games are provided by the game publisher for review purposes by local PR. craziixgirl3 helps gamers all over the world who get stuck in their games and need a guide to help them finish a game. I spend hours every day editing my videos so my audience can enjoy my videos and also get help in the games that I am covering on my channel. game grumps, gameranx, game of thrones, gametoons, games, game changer, gamerfleet, gamescom 2024, gamer robot, gamers nexus, game sidhu moose wala, game of thrones theme, games with names, game theory fnaf, game theory dress to impress, game theory intro, game theory minecraft, game theory poppy playtime, game theory cooking companions,",,00:08:20,2024-12-20T02:22:27.000Z,https://www.youtube.com/watch?v=s5DCXZuk5Zs,0,919,Budget Friendly Shopping Tips How to Save Money on Your Next Haul,1070,craziixgirl3,2
"Here it is another little clothing haul, this time its from Next, a shop I haven't shopped from in while but I must say I was rather impressed. Im not sure about a few of the items so I would love to hear your feedback . 
If you enjoyed the video I would love a thumbs up and if your not already subscribed I would love for to join our channel its absolutely free all you have to do is hit the subscribe button xx 
#next #clothinghaul #overfiftyfashion


Zara Haul    • ZARA HAUL SUMMER 2020  
ZARA HAUL    • ZARA HAUL 2020 AND TRY ON - EVERYTHING YOU...  
ZARA HAUL    • ZARA TRY ON HAUL- 2020 LOCKDOWN EDITION  
ZARA HAUL    • ZARA HAUL   EVERYTHING YOU NEED TO KNOW AB...  

NEXT HAUL    • NEXT HAUL & TRY ON  


COACH UNBOXING     • CHANEL & COACH DOUBLE UNBOXING  

SOME OF MY FAVOURITES

RIMMEL HOT LOVE https://amzn.to/38o2OOS
PIXI RETINOL TONIC https://amzn.to/37cuupO
SALLY HANSON NAIL VARNISH REMOVER https://amzn.to/2uhzqeM
REVITALASH ADVANCED https://amzn.to/2R949nd
ESSIE GEL TOP COAT https://amzn.to/2NJoQ78
ORDINARY RETINAL https://amzn.to/2twTtWn
NAILTIQUES https://amzn.to/30BGDlR


The eyeshadow palette used in this video https://amzn.to/3guO3id

MENOPAUSE VIDEO    • MENOPAUSE HRT CANCER  MY JOURNEY  
RICO REVIEWS FINE DINING    • RICO REVIEWS FINE DINING AT CROSSBASKETS C...  


FILMING EQUIPMENT

CANON POWERSHOT G7 X MARKII DIGITAL CAMERA  https://amzn.to/2K7761H
Led ring light https://amzn.to/2yxxUqy
Camera Mount https://amzn.to/2LX41lj

DISCLAIMER

Some of the links may be affiliate links, this means when you click on them and buy something I may receive a very small percentage of the sale, you as a customer do not pay more.




Instagram -   / andrisworld  

Get to know me -    • Andri's Q&A..  

More From Me -    / andrisworld.  .










FAVOURITE MAKE UP

REVITALASH ADVANCED https://amzn.to/33w0B1e

DIOR PUMP N VOLLUME BLUE MASCARA. https://amzn.to/2M5Ux7D
MAC MAXIMZER
BOBBI BROWN LINE SMOOTHER
MAYBELLINE GEL EYELINER. https://amzn.to/2mWO1oJ
FOUNDATION. https://amzn.to/2LCbRFb
LIP LINER CHARLOTTE TILBURY LIP CHEAT
FENTY BEAUTY CONCEALER 230
TOM FORD EYE COLOUR QUAD 13 ORCHID HAZE
CHARLOTTE TILBURY PILLOW TALK LUXURY PALETTE
CHARLOTTE TILLBURY EYES TO MEMERISE IN JEAN
CHARLOTTE TILBURY EYES TO MEMERISE STAR GOLD
CHANEL LIPSTICK LIMITED EDITION 03
TOM FORD CHEEK COLOUR 04 SAVAGE
VB ESTEE LAUDER HIGHLIGHTER
RIMMEL SCANDALEYES PRECISION MICRO EYELINER https://amzn.to/316DkSW
CHANEL COCO CODE BLUSH HARMONY

NAILS

OPI NAIL ENVY TOP COAT https://amzn.to/2xY8YsE
 NAIL CHANEL
ESSIE TOP COAT https://amzn.to/31Un5bM


CHANEL FALL WINTER BLACK AND WHITE COLLECTION    • CHANEL FALL 2019 NOIR ET BLANC COLLECTION ...  










 


RICO REVIEWS AND INTRODUCTION TO THE WINES    • RICO REVIEWS WINE    INTRODUCTION  
£700 BOTTLE OF WINE. RICO REVIEWS WINE AND COOKS PEPPER SAUCE WITH STEAKS    • £700 BOTTLE OF WINE : RICO COOKS & REVIEWS...  
RICO REVIEWS WINE AND COOKS SHELL FISH    • RICO REVIEWS WINE & COOKS SHELL FISH  
RICO REVIEWS WINE AND COOKS LAMB ON THE BBQ    • RICO REVIEWS WINE AND COOKS LAMB ON THE BBQ  
RICO REVIEWS WINE AND COOKS CHOPS WITH WINE AND CORIANDER    • RICO REVIEWS WINE AND COOKS PORK CHOPS AFE...  ","#clothinghaul, #next, #overfiftyfashion",00:15:15,2020-06-30T20:43:29.000Z,https://www.youtube.com/watch?v=Dxo1H3GN9-w,31,423,NEXT HAUL & TRY ON,4240,Andri,30
"Full edited educational walkthroughs of new game releases! All the video games are provided by the game publisher for review purposes by local PR. Anna Blah helps gamers all over the world who get stuck in their games and need a guide to help them finish a game. I spend hours every day editing my videos so my audience can enjoy my videos and also get help in the games that I am covering on my channel. game grumps, gameranx, game of thrones, gametoons, games, game changer, gamerfleet, gamescom 2024, gamer robot, gamers nexus, game sidhu moose wala, game of thrones theme, games with names, game theory fnaf, game theory dress to impress, game theory intro, game theory minecraft, game theory poppy playtime, game theory cooking companions,",,00:30:20,2024-10-02T03:21:10.000Z,https://www.youtube.com/watch?v=IICC22kRpbU,0,1168,Budget Friendly Shopping Tips How to Save Money on Your Next Haul,1720,Mind of Bashar,0
"Primark and Next Haul for Boys 4+ is a video on the new wardrobe that we brought my son Ted a few weeks ago. In the video I explain about the clothes and the reasons for our choices. The new clothes we brought will last him until spring/summer next year. I have left room to be able to buy a few more jumpers as we head into winter. However, we love Ted's new wardrobe. Thank you for watching and please feel free to like, comment or subscribe to my channel. See you all soon.  

Blog
www.foodfamilyandfunak.com
Facebook
www.facebook.com/foodfamilyandfunak/
Twitter
www.twitter.com/foodfamilyandfunak/
Instagram
www.instagram.com/foodfamilyandfunak/",,00:11:55,2017-09-26T06:00:01.000Z,https://www.youtube.com/watch?v=kqfdxgEPEbg,3,80,Primark and Next Haul for Boys 4+,385,Alexis Knibbs,0
"OPEN ME It's Archie's birthday next week so I've been shopping!

I just LOVE Next for boys clothing and bought lot's of gorgeous stuff, including a few extras from H&M and Matalan

You can read the full post including prices & links to the different items here http://wp.me/p4YWEq-2xF

FIND ME - 

Blog - http://www.thismama.co.uk
Twitter -   / thismamablogs  
Facebook -   / thismamablog  
Pinterest -   / thismamablogs  
Instagram -   / thismamablogs  ",,00:06:24,2016-10-20T17:00:00.000Z,https://www.youtube.com/watch?v=BPi76LZvsr8,7,363,BOYS NEXT HAUL AGE 4-5 | I'VE BEEN SHOPPING AGAIN! - This Mama Vlogs,648,This Mama Vlogs,8
What is store at Next now,,00:09:08,2017-09-21T12:52:34.000Z,https://www.youtube.com/watch?v=mj9hMgwvdYI,0,50,Next Haul,11,Josie Not Just A Dress,0
"Hey lovelies,

Today I'm sharing with you some jumpers aswell as some tops, jeans and PJ's that I picked up for myself from Next! I'm so in love with some of the items and hope you enjoy seeing what I bought!

I'll link all the items below for you!

Lots of love, E xx

Items Mentioned:

Mustard, Grey & White Jumper - http://bit.ly/2DVWRga
Pink Bobble Jumper  - http://bit.ly/2PfyFYd
Snow Leopard Jumper - http://bit.ly/2AJDfso
Colour Block Pink Jumper - http://bit.ly/2DYYtWD
Black T-Shirt - http://bit.ly/2UcTPd9
White T-shirt - http://bit.ly/2EbXx1Y
Jeans - http://bit.ly/2ALEOq2
Grinch PJ's - http://bit.ly/2DZ7bnI

 ❤ PRODUCTS I GET ASKED A LOT ABOUT ❤

Cordless Shark IC160UK Vacuum - http://tidd.ly/b505bebd
Shark NV680UK Hoover - http://amzn.to/2FkFIxK
Kitchen Chairs - https://ebay.to/2RwsT6w
Method Spray - http://amzn.to/2I13rlf
Lenor Unstoppables - http://amzn.to/2Fdcwpc
Dr Beckman's Carpet Stain Remover - https://amzn.to/2HolcgO
Grey Bedding Set - http://tidd.ly/79dfd46c
White Bedding Set - http://amzn.to/2GGlWv2
Tea, Coffee & Sugar Pots - http://tidd.ly/892ee28b
Tripod Lamp - http://tidd.ly/34b21cf9
Crushed Velvet Lampshades (Living Room) - http://tidd.ly/a2a5b97
Two Tier Lampshade (Living Room Old Video) - http://tidd.ly/883c89fa
De'Longhi Kettle - http://amzn.to/2IpbyrX
Emma Bridgewater Mummy Mug - http://amzn.to/2IBr6sH
Paddywax Candle Tobacco & Patchouli - http://amzn.to/2FSEyGU

 ❤ SUBSCRIBE ❤ - Two videos a week aswell as the occasional bonus video. One video a week will ALWAYS be a cleaning/organisation video too!

_

For all advertising enquiries and collaborations please email me on mrsesmithandco@gmail.com 

❤ S O C I A L M E D I A ❤ 

TWITTER:   / mrssmithandco  
INSTAGRAM:   / mrsesmithandco  
PINTEREST:   / mrssmithandco  
HOME DECOR INSTAGRAM:   / ourdevondreamhouse  

_

 ❤ FAQ's  ❤

Q: Where are you from?
A: I live in the UK. I use to live on the boarded of Kent/London/Essex and relocated in 2017 to Devon.

Q: How old are you?
A: I'm 25

Q: Do you work and what is your job?
A: I have always worked as a finance manager with a brief stint in travel. I started this channel in 2014 when I was pregnant with my first son however couldn't continue so began again on maternity leave in July 2017 and I am now focusing full time on my channel.

Q: Who is in your family? Are you married?
A: Me and my husband Adam have been together for 8 years and married in 2016 in Santorini. I have literally found my soul mate and best friend in him. We have two children, Klayton is 3 and Parker who is 1. 

Q: What camera do you use to film?
A: I film my videos with a Canon G7x and Canon 80D.

Affiliate Disclaimer - Some links may be affiliate links which means I make a small commission if you purchase the item through my link. This does not however affect my opinions of any items. Thank you for your support.",,00:09:30,2018-12-05T08:00:05.000Z,https://www.youtube.com/watch?v=Z-TLvjUWnXI,16,6217,NEXT HAUL 2018 | WOMENS CLOTHING HAUL 2018 | JUMPER HAUL 2018 | WHAT'S NEW IN NEXT WINTER 2018,112000,Ellis Sara Smith,275
"Full edited educational walkthroughs of new game releases! All the video games are provided by the game publisher for review purposes by local PR. johnbuchenne helps gamers all over the world who get stuck in their games and need a guide to help them finish a game. I spend hours every day editing my videos so my audience can enjoy my videos and also get help in the games that I am covering on my channel. game grumps, gameranx, game of thrones, gametoons, games, game changer, gamerfleet, gamescom 2024, gamer robot, gamers nexus, game sidhu moose wala, game of thrones theme, games with names, game theory fnaf, game theory dress to impress, game theory intro, game theory minecraft, game theory poppy playtime, game theory cooking companions,",,00:30:25,2024-11-02T08:07:05.000Z,https://www.youtube.com/watch?v=L8UbY-UV8xs,0,961,Budget Friendly Shopping Tips How to Save Money on Your Next Haul,1200,johnbuchenne,0
